日付,コード,銘柄名,市場・商品区分,33業種コード,33業種区分,17業種コード,17業種区分,規模コード,規模区分
20240329,3181,買取王国,スタンダード（内国株式）,6100,小売業,14,小売,-,-
20240329,3182,オイシックス・ラ・大地,プライム（内国株式）,6100,小売業,14,小売,6,TOPIX Small 1
20240329,3183,ウイン・パートナーズ,プライム（内国株式）,6050,卸売業,13,商社・卸売,7,TOPIX Small 2
20240329,3184,ＩＣＤＡホールディングス,スタンダード（内国株式）,6100,小売業,14,小売,-,-
20240329,3185,夢展望,グロース（内国株式）,6100,小売業,14,小売,-,-
20240329,3186,ネクステージ,プライム（内国株式）,6100,小売業,14,小売,6,TOPIX Small 1
20240329,3187,サンワカンパニー,グロース（内国株式）,6100,小売業,14,小売,-,-
20240329,3189,ＡＮＡＰ,スタンダード（内国株式）,6100,小売業,14,小売,-,-
20240329,3190,ホットマン,スタンダード（内国株式）,6100,小売業,14,小売,-,-
20240329,3191,ジョイフル本田,プライム（内国株式）,6100,小売業,14,小売,6,TOPIX Small 1
20240329,3192,白鳩,スタンダード（内国株式）,6100,小売業,14,小売,-,-
20240329,3193,鳥貴族ホールディングス,プライム（内国株式）,6100,小売業,14,小売,7,TOPIX Small 2
20240329,3195,ジェネレーションパス,グロース（内国株式）,6100,小売業,14,小売,-,-
20240329,3196,ホットランド,プライム（内国株式）,6100,小売業,14,小売,7,TOPIX Small 2
20240329,3197,すかいらーくホールディングス,プライム（内国株式）,6100,小売業,14,小売,4,TOPIX Mid400
20240329,3198,ＳＦＰホールディングス,プライム（内国株式）,6100,小売業,14,小売,7,TOPIX Small 2
20240329,3199,綿半ホールディングス,プライム（内国株式）,6100,小売業,14,小売,7,TOPIX Small 2
20240329,3201,日本毛織,プライム（内国株式）,3100,繊維製品,4,素材・化学,6,TOPIX Small 1
20240329,3202,ダイトウボウ,スタンダード（内国株式）,3100,繊維製品,4,素材・化学,7,TOPIX Small 2
20240329,3204,トーア紡コーポレーション,スタンダード（内国株式）,3100,繊維製品,4,素材・化学,7,TOPIX Small 2
20240329,3205,ダイドーリミテッド,スタンダード（内国株式）,3100,繊維製品,4,素材・化学,7,TOPIX Small 2
20240329,3221,ヨシックスホールディングス,プライム（内国株式）,6100,小売業,14,小売,7,TOPIX Small 2
20240329,3222,ユナイテッド・スーパーマーケット・ホールディングス,スタンダード（内国株式）,6100,小売業,14,小売,6,TOPIX Small 1
20240329,3223,エスエルディー,スタンダード（内国株式）,6100,小売業,14,小売,-,-
20240329,3224,ゼネラル・オイスター,グロース（内国株式）,6100,小売業,14,小売,-,-
20240329,3226,日本アコモデーションファンド投資法人,REIT・ベンチャーファンド・カントリーファンド・インフラファンド,-,-,-,-,-,-
20240329,3231,野村不動産ホールディングス,プライム（内国株式）,8050,不動産業,17,不動産,4,TOPIX Mid400
20240329,3232,三重交通グループホールディングス,プライム（内国株式）,8050,不動産業,17,不動産,7,TOPIX Small 2
20240329,3234,森ヒルズリート投資法人,REIT・ベンチャーファンド・カントリーファンド・インフラファンド,-,-,-,-,-,-
20240329,3236,プロパスト,スタンダード（内国株式）,8050,不動産業,17,不動産,-,-
20240329,3237,イントランス,グロース（内国株式）,8050,不動産業,17,不動産,-,-
20240329,3238,セントラル総合開発,スタンダード（内国株式）,8050,不動産業,17,不動産,-,-
20240329,3241,ウィル,スタンダード（内国株式）,8050,不動産業,17,不動産,-,-
20240329,3242,アーバネットコーポレーション,スタンダード（内国株式）,8050,不動産業,17,不動産,-,-
20240329,3244,サムティ,プライム（内国株式）,8050,不動産業,17,不動産,6,TOPIX Small 1
20240329,3245,ディア・ライフ,プライム（内国株式）,8050,不動産業,17,不動産,7,TOPIX Small 2
20240329,3246,コーセーアールイー,スタンダード（内国株式）,8050,不動産業,17,不動産,7,TOPIX Small 2
20240329,3248,アールエイジ,スタンダード（内国株式）,8050,不動産業,17,不動産,-,-
20240329,3249,産業ファンド投資法人,REIT・ベンチャーファンド・カントリーファンド・インフラファンド,-,-,-,-,-,-
20240329,3252,地主,プライム（内国株式）,8050,不動産業,17,不動産,7,TOPIX Small 2
20240329,3254,プレサンスコーポレーション,スタンダード（内国株式）,8050,不動産業,17,不動産,6,TOPIX Small 1
20240329,3261,グランディーズ,グロース（内国株式）,8050,不動産業,17,不動産,-,-
20240329,3264,アスコット,スタンダード（内国株式）,8050,不動産業,17,不動産,-,-
20240329,3266,ファンドクリエーショングループ,スタンダード（内国株式）,8050,不動産業,17,不動産,-,-
20240329,3267,フィル・カンパニー,スタンダード（内国株式）,2050,建設業,3,建設・資材,7,TOPIX Small 2
20240329,3269,アドバンス・レジデンス投資法人,REIT・ベンチャーファンド・カントリーファンド・インフラファンド,-,-,-,-,-,-
20240329,3271,ＴＨＥグローバル社,スタンダード（内国株式）,8050,不動産業,17,不動産,7,TOPIX Small 2
20240329,3275,ハウスコム,スタンダード（内国株式）,8050,不動産業,17,不動産,7,TOPIX Small 2
20240329,3276,ＪＰＭＣ,プライム（内国株式）,8050,不動産業,17,不動産,7,TOPIX Small 2
20240329,3277,サンセイランディック,スタンダード（内国株式）,8050,不動産業,17,不動産,7,TOPIX Small 2
20240329,3279,アクティビア・プロパティーズ投資法人,REIT・ベンチャーファンド・カントリーファンド・インフラファンド,-,-,-,-,-,-
20240329,3280,エストラスト,スタンダード（内国株式）,8050,不動産業,17,不動産,7,TOPIX Small 2
20240329,3281,ＧＬＰ投資法人,REIT・ベンチャーファンド・カントリーファンド・インフラファンド,-,-,-,-,-,-
20240329,3282,コンフォリア・レジデンシャル投資法人,REIT・ベンチャーファンド・カントリーファンド・インフラファンド,-,-,-,-,-,-
20240329,3283,日本プロロジスリート投資法人,REIT・ベンチャーファンド・カントリーファンド・インフラファンド,-,-,-,-,-,-
20240329,3284,フージャースホールディングス,プライム（内国株式）,8050,不動産業,17,不動産,7,TOPIX Small 2
20240329,3286,トラストホールディングス,グロース（内国株式）,8050,不動産業,17,不動産,-,-
20240329,3287,星野リゾート・リート投資法人,REIT・ベンチャーファンド・カントリーファンド・インフラファンド,-,-,-,-,-,-
20240329,3288,オープンハウスグループ,プライム（内国株式）,8050,不動産業,17,不動産,4,TOPIX Mid400
20240329,3289,東急不動産ホールディングス,プライム（内国株式）,8050,不動産業,17,不動産,4,TOPIX Mid400
20240329,3290,Ｏｎｅリート投資法人,REIT・ベンチャーファンド・カントリーファンド・インフラファンド,-,-,-,-,-,-
20240329,3291,飯田グループホールディングス,プライム（内国株式）,8050,不動産業,17,不動産,4,TOPIX Mid400
20240329,3292,イオンリート投資法人,REIT・ベンチャーファンド・カントリーファンド・インフラファンド,-,-,-,-,-,-
20240329,3293,アズマハウス,スタンダード（内国株式）,8050,不動産業,17,不動産,-,-
20240329,3294,イーグランド,スタンダード（内国株式）,8050,不動産業,17,不動産,7,TOPIX Small 2
20240329,3295,ヒューリックリート投資法人,REIT・ベンチャーファンド・カントリーファンド・インフラファンド,-,-,-,-,-,-
20240329,3296,日本リート投資法人,REIT・ベンチャーファンド・カントリーファンド・インフラファンド,-,-,-,-,-,-
20240329,3297,東武住販,スタンダード（内国株式）,8050,不動産業,17,不動産,-,-
20240329,3299,ムゲンエステート,スタンダード（内国株式）,8050,不動産業,17,不動産,7,TOPIX Small 2
20240329,3300,アンビション　ＤＸ　ホールディングス,グロース（内国株式）,8050,不動産業,17,不動産,-,-
20240329,3302,帝国繊維,プライム（内国株式）,3100,繊維製品,4,素材・化学,7,TOPIX Small 2
20240329,3306,日本製麻,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,-,-
20240329,3309,積水ハウス・リート投資法人,REIT・ベンチャーファンド・カントリーファンド・インフラファンド,-,-,-,-,-,-
20240329,3315,日本コークス工業,プライム（内国株式）,3300,石油・石炭製品,2,エネルギー資源,7,TOPIX Small 2
20240329,3317,フライングガーデン,スタンダード（内国株式）,6100,小売業,14,小売,-,-
20240329,3319,ゴルフダイジェスト・オンライン,プライム（内国株式）,6100,小売業,14,小売,7,TOPIX Small 2
20240329,3320,クロスプラス,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,-,-
20240329,3321,ミタチ産業,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,7,TOPIX Small 2
20240329,3322,アルファグループ,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,-,-
20240329,3323,レカム,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,-,-
20240329,3326,ランシステム,スタンダード（内国株式）,9050,サービス業,10,情報通信・サービスその他,-,-
20240329,3328,ＢＥＥＮＯＳ,プライム（内国株式）,6100,小売業,14,小売,7,TOPIX Small 2
20240329,3329,東和フードサービス,スタンダード（内国株式）,6100,小売業,14,小売,-,-
20240329,3333,あさひ,プライム（内国株式）,6100,小売業,14,小売,7,TOPIX Small 2
20240329,3341,日本調剤,プライム（内国株式）,6100,小売業,14,小売,7,TOPIX Small 2
20240329,3347,トラスト,スタンダード（内国株式）,6100,小売業,14,小売,-,-
20240329,3349,コスモス薬品,プライム（内国株式）,6100,小売業,14,小売,4,TOPIX Mid400
20240329,3350,メタプラネット,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,-,-
20240329,3352,バッファロー,スタンダード（内国株式）,6100,小売業,14,小売,-,-
20240329,3353,メディカル一光グループ,スタンダード（内国株式）,6100,小売業,14,小売,-,-
20240329,3355,クリヤマホールディングス,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,-,-
20240329,3358,ワイエスフード,スタンダード（内国株式）,6100,小売業,14,小売,-,-
20240329,3359,ｃｏｔｔａ,グロース（内国株式）,6050,卸売業,13,商社・卸売,-,-
20240329,3360,シップヘルスケアホールディングス,プライム（内国株式）,6050,卸売業,13,商社・卸売,4,TOPIX Mid400
20240329,3361,トーエル,スタンダード（内国株式）,6100,小売業,14,小売,7,TOPIX Small 2
20240329,3370,フジタコーポレーション,スタンダード（内国株式）,6100,小売業,14,小売,-,-
20240329,3371,ソフトクリエイトホールディングス,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,6,TOPIX Small 1
20240329,3372,関門海,スタンダード（内国株式）,6100,小売業,14,小売,-,-
